Id Employee,Age,Attrition,Daily Rate,Distance From Home,Education,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,Job Role,Job Satisfaction,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Stock Option Level,Training Times Last Year,Work Life Balance,Years At Company,Years Since Last Promotion,Years With Currmanager,Date Birth,Remote Work,Business Travel,Education Field,Marital Status,Over Time,Monthly Income,Total Working Years
501,35.0,No,1137.0,21.0,1,"942,0",4,Female,51.0,3,2,Healthcare representative,4,19170,1,25,"4,0",4,1,2,"1,0",10,0,7,1988,Yes,Travel Rarely,Life sciences,Married,Unknown,4014.0,10.0
502,39.0,No,466.0,1.0,1,"1026,0",4,Female,65.0,2,4,Manufacturing director,4,7060,1,16,"3,0",3,1,3,"3,0",21,11,8,1984,Yes,Travel Rarely,Unknown,Married,No,12742.0,11.0
503,39.0,No,945.0,22.0,3,Unknown,4,Female,82.0,3,3,Manufacturing director,1,5083,1,13,"3,0",3,0,2,"3,0",21,2,8,1984,No,Travel Frequently,Medical,Single,Unknown,6477.69,11.0
504,41.0,No,509.0,7.0,2,"1085,0",2,Female,43.0,4,1,Research scientist,3,18863,1,13,"3,0",3,0,3,"3,0",10,0,8,1982,No,Unknown,Unknown,Unknown,No,3376.0,11.0
505,44.0,Yes,1376.0,1.0,2,Unknown,2,Male,91.0,2,3,Human resources,1,2326,9,14,"3,0",4,1,1,"3,0",20,3,6,1979,Yes,Unknown,Medical,Married,No,10482.0,24.0
506,42.0,No,469.0,2.0,2,"1109,0",4,Male,35.0,3,4,Manager,1,14399,0,17,"3,0",4,1,3,"3,0",22,13,7,1981,No,Unknown,Medical,Unknown,No,6477.69,23.0
507,52.0,No,994.0,7.0,4,"1118,0",2,Male,87.0,3,3,Healthcare representative,2,15322,7,19,"3,0",4,0,4,"3,0",8,4,0,1971,Yes,Travel Rarely,Life sciences,Single,Unknown,6477.69,18.0
508,38.0,No,433.0,1.0,3,"1152,0",3,Male,37.0,4,1,Human resources,3,6004,1,13,"3,0",4,1,2,"4,0",7,5,0,1985,Yes,Unknown,Unknown,Unknown,No,6477.69,7.0
509,46.0,No,991.0,1.0,2,Unknown,4,Female,44.0,3,1,Human resources,1,22957,6,12,"3,0",3,0,3,"4,0",7,5,7,1977,Yes,Unknown,Life sciences,Unknown,Unknown,6477.69,10.0
510,35.0,No,482.0,4.0,4,"1350,0",3,Male,87.0,3,2,Research scientist,3,2690,1,11,"3,0",2,0,3,"3,0",9,1,1,1988,No,Unknown,Life sciences,Single,Unknown,4249.0,11.0
511,28.0,No,1083.0,29.0,1,"1514,0",3,Male,96.0,1,2,Manufacturing director,2,3173,1,14,"3,0",2,2,2,"2,0",8,1,7,1995,Yes,Travel Rarely,Life sciences,Married,Unknown,6549.0,8.0
512,44.0,No,136.0,28.0,3,"1523,0",4,Male,32.0,3,4,Research director,1,22074,3,13,"3,0",3,1,1,"4,0",20,14,17,1979,Yes,Unknown,Life sciences,Married,No,6477.69,11.0
513,50.0,No,333.0,22.0,5,"1539,0",3,Male,88.0,1,4,Research director,4,24450,1,13,"3,0",4,0,2,"3,0",32,13,9,1973,No,Unknown,Unknown,Unknown,Unknown,14411.0,11.0
514,55.0,No,685.0,7.0,5,Unknown,3,Male,60.0,2,5,Manager,4,23037,1,21,"4,0",3,1,3,"3,0",36,2,13,1968,Yes,Travel Rarely,Marketing,Unknown,No,19586.0,36.0
515,39.0,No,1462.0,6.0,3,"1588,0",4,Male,38.0,4,3,Sales executive,3,4658,2,11,"3,0",1,1,3,"3,0",7,7,6,1984,Yes,Unknown,Unknown,Married,No,8237.0,11.0
516,49.0,No,722.0,7.0,4,"1617,0",13,Female,84.0,3,1,Laboratory technician,1,22102,1,14,"3,0",4,1,3,"2,0",9,1,4,1974,Yes,Unknown,Unknown,Unknown,Unknown,3211.0,10.0
517,45.0,No,798.0,28.0,2,"1719,0",4,Female,48.0,2,4,Research director,2,17119,1,11,"3,0",3,0,2,"3,0",21,8,6,1978,No,Unknown,Technical degree,Single,Unknown,16704.0,21.0
518,46.0,No,1277.0,2.0,3,Unknown,3,Male,74.0,3,3,Sales executive,4,5596,4,12,"3,0",2,1,5,"2,0",10,0,3,1977,No,Unknown,Unknown,Unknown,Unknown,6477.69,11.0
519,27.0,No,1131.0,15.0,3,"1870,0",4,Female,77.0,2,1,Research scientist,1,23844,0,19,"3,0",4,1,2,"3,0",7,7,3,1996,No,Unknown,Unknown,Married,No,4774.0,11.0
520,42.0,No,300.0,2.0,3,"2031,0",1,Male,56.0,3,5,Manager,3,17312,5,11,"3,0",1,0,2,"2,0",22,4,14,1981,Yes,Travel Rarely,Unknown,Married,Unknown,6477.69,24.0
521,49.0,No,1023.0,2.0,3,"2065,0",4,Male,63.0,2,2,Sales executive,2,13243,2,14,"3,0",4,0,3,"2,0",9,0,8,1974,Yes,Unknown,Unknown,Married,Unknown,6477.69,17.0
522,29.0,No,153.0,15.0,2,"15,0",4,Female,49.0,2,2,Laboratory technician,3,12682,0,12,"3,0",4,0,3,"3,0",9,0,8,1994,Yes,Travel Rarely,Life sciences,Single,Yes,6477.69,10.0
523,34.0,No,1065.0,7.0,4,"60,0",12,Male,72.0,3,2,Sales executive,3,10034,0,20,"4,0",3,0,2,"3,0",9,8,7,1989,No,Non Travel,Marketing,Unknown,No,4568.0,11.0
524,37.0,No,1115.0,1.0,4,Unknown,1,Male,51.0,2,2,Manufacturing director,3,2689,1,18,"3,0",3,1,2,"3,0",7,0,7,1986,No,Unknown,Unknown,Divorced,No,5993.0,11.0
525,36.0,No,1195.0,11.0,3,"85,0",2,Male,95.0,2,2,Manufacturing director,2,22656,1,13,"3,0",3,0,3,"3,0",6,0,3,1987,Yes,Unknown,Unknown,Single,No,6499.0,6.0
526,45.0,No,1316.0,29.0,3,Unknown,3,Male,83.0,3,1,Research scientist,4,9752,5,13,"3,0",2,0,2,"2,0",6,0,3,1978,Yes,Unknown,Unknown,Single,Unknown,3452.0,9.0
527,29.0,No,665.0,15.0,3,"346,0",3,Male,60.0,3,1,Research scientist,4,22673,1,19,"3,0",1,0,1,"3,0",6,1,5,1994,No,Travel Rarely,Unknown,Unknown,No,6477.69,6.0
528,26.0,No,1479.0,1.0,3,"384,0",3,Female,84.0,3,2,Manufacturing director,2,26767,1,20,"4,0",1,1,6,"1,0",6,1,4,1997,No,Unknown,Unknown,Unknown,No,6397.0,6.0
529,28.0,No,304.0,9.0,4,"498,0",2,Male,92.0,3,2,Sales executive,4,20750,1,16,"3,0",4,0,1,"3,0",7,0,7,1995,Yes,Unknown,Life sciences,Single,No,6477.69,11.0
530,42.0,No,1368.0,7.0,4,"551,0",4,Female,66.0,2,2,Healthcare representative,4,4386,0,11,"3,0",4,3,4,"4,0",6,0,4,1981,Yes,Travel Frequently,Technical degree,Married,No,6477.69,7.0
531,31.0,No,828.0,2.0,1,"604,0",2,Male,77.0,3,2,Sales executive,4,8346,4,13,"3,0",3,0,2,"4,0",6,0,5,1992,Yes,Travel Rarely,Life sciences,Unknown,Yes,6477.69,10.0
532,37.0,No,799.0,7.0,3,Unknown,47,Female,59.0,3,3,Manufacturing director,4,23848,4,17,"3,0",4,0,3,"4,0",6,1,2,1986,Yes,Travel Rarely,Unknown,Single,Unknown,6477.69,11.0
533,37.0,No,142.0,9.0,4,"626,0",1,Male,69.0,3,3,Sales executive,2,24666,1,13,"3,0",4,1,6,"3,0",9,7,7,1986,No,Non Travel,Unknown,Divorced,No,6477.69,9.0
534,37.0,No,446.0,1.0,4,Unknown,2,Female,65.0,3,2,Manufacturing director,2,15701,6,12,"3,0",2,1,2,"2,0",6,4,3,1986,No,Travel Rarely,Life sciences,Married,Unknown,6477.69,8.0
535,24.0,No,691.0,23.0,3,Unknown,2,Male,89.0,4,1,Research scientist,4,21630,1,11,"3,0",2,2,3,"3,0",6,1,4,1999,Yes,Travel Rarely,Medical,Unknown,Unknown,2725.0,11.0
536,50.0,No,1246.0,3.0,3,"644,0",1,Male,99.0,3,5,Manager,2,7999,1,11,"3,0",3,1,2,"3,0",32,10,7,1973,No,Unknown,Unknown,Married,No,6477.69,11.0
537,34.0,No,254.0,1.0,2,"649,0",2,Male,83.0,2,1,Research scientist,4,22794,1,13,"3,0",4,1,3,"3,0",6,1,3,1989,Yes,Unknown,Life sciences,Unknown,Yes,3622.0,6.0
538,27.0,No,1410.0,3.0,1,"714,0",4,Female,71.0,4,2,Sales executive,4,16673,1,20,"3,0",2,2,3,"3,0",6,0,4,1996,No,Travel Frequently,Medical,Unknown,Unknown,6477.69,11.0
539,25.0,No,883.0,7.0,1,"781,0",42,Female,32.0,3,2,Sales executive,4,22807,1,23,"4,0",2,0,5,"2,0",6,1,4,1998,No,Unknown,Unknown,Single,No,6180.0,6.0
540,34.0,No,304.0,7.0,3,Unknown,4,Male,60.0,3,2,Sales executive,4,18686,1,22,"4,0",3,0,5,"3,0",6,1,4,1989,Yes,Unknown,Other,Single,No,6274.0,6.0
541,34.0,No,121.0,2.0,4,"804,0",3,Female,86.0,2,1,Research scientist,1,7530,1,11,"3,0",3,0,3,"3,0",6,1,3,1989,Yes,Unknown,Unknown,Unknown,Unknown,4381.0,6.0
542,35.0,No,950.0,7.0,3,Unknown,3,Male,59.0,3,3,Manufacturing director,3,18869,3,21,"4,0",2,0,3,"4,0",8,1,6,1988,No,Unknown,Other,Single,No,6477.69,17.0
543,35.0,No,1343.0,7.0,1,"856,0",16,Female,53.0,2,1,Research scientist,1,17852,1,11,"3,0",4,0,3,"2,0",6,1,1,1988,No,Unknown,Medical,Unknown,Unknown,2559.0,6.0
544,33.0,No,827.0,1.0,4,"998,0",3,Female,84.0,4,2,Healthcare representative,2,20161,1,13,"3,0",1,1,2,"3,0",6,1,2,1990,Yes,Unknown,Unknown,Married,Yes,5488.0,11.0
545,29.0,No,1107.0,28.0,4,"1120,0",3,Female,93.0,3,1,Research scientist,4,26968,4,22,"4,0",1,1,1,"3,0",7,1,7,1994,No,Unknown,Life sciences,Divorced,No,2514.0,11.0
546,29.0,No,490.0,10.0,3,"1143,0",4,Female,61.0,3,1,Research scientist,2,17940,0,14,"3,0",4,2,2,"2,0",7,1,1,1994,Yes,Travel Frequently,Unknown,Divorced,No,6477.69,8.0
547,34.0,No,1400.0,9.0,1,Unknown,2,Female,70.0,3,2,Sales executive,3,5829,1,20,"4,0",1,0,3,"2,0",6,1,3,1989,No,Unknown,Life sciences,Married,Unknown,6477.69,11.0
548,28.0,No,1179.0,19.0,4,Unknown,4,Male,78.0,2,1,Laboratory technician,1,12449,1,12,"3,0",3,3,2,"3,0",6,3,3,1995,No,Travel Rarely,Medical,Married,Unknown,3196.0,6.0
549,44.0,No,1117.0,2.0,1,Unknown,1,Female,72.0,4,1,Research scientist,4,19982,1,13,"3,0",4,1,5,"3,0",10,7,7,1979,No,Unknown,Life sciences,Married,Unknown,6477.69,10.0
550,31.0,No,1332.0,11.0,2,"1251,0",3,Male,80.0,3,2,Healthcare representative,1,17089,1,12,"3,0",4,0,2,"2,0",6,0,1,1992,No,Travel Rarely,Unknown,Married,Yes,6477.69,6.0
551,26.0,No,583.0,4.0,2,Unknown,3,Male,53.0,3,1,Research scientist,4,9973,1,20,"4,0",2,0,2,"2,0",8,2,2,1997,No,Unknown,Life sciences,Unknown,Yes,6477.69,11.0
552,47.0,No,465.0,1.0,3,"1438,0",1,Male,74.0,3,1,Research scientist,4,10205,7,12,"3,0",3,1,2,"2,0",6,1,2,1976,Yes,Travel Rarely,Unknown,Unknown,No,3420.0,17.0
553,37.0,No,1413.0,5.0,2,Unknown,3,Male,84.0,4,1,Laboratory technician,3,25470,0,14,"3,0",1,0,2,"1,0",6,1,3,1986,No,Unknown,Unknown,Single,No,6477.69,7.0
554,32.0,No,1200.0,1.0,4,"1574,0",4,Male,66.0,3,2,Research scientist,1,25174,4,14,"3,0",2,1,3,"2,0",6,1,2,1991,Yes,Unknown,Unknown,Married,Unknown,4087.0,9.0
555,32.0,No,977.0,2.0,3,"1671,0",4,Male,45.0,3,2,Research scientist,2,25518,0,13,"3,0",3,2,4,"2,0",9,1,6,1991,Yes,Unknown,Medical,Divorced,No,6477.69,10.0
556,33.0,No,530.0,16.0,3,Unknown,3,Female,36.0,3,2,Sales executive,4,16130,1,25,"4,0",3,1,2,"3,0",6,1,2,1990,No,Non Travel,Life sciences,Unknown,Yes,5368.0,7.0
557,47.0,Yes,1093.0,9.0,3,Unknown,3,Male,82.0,1,4,Sales executive,3,24164,7,11,"3,0",3,0,3,"1,0",23,14,10,1976,Yes,Unknown,Unknown,Married,No,12936.0,25.0
558,41.0,Yes,1102.0,1.0,2,Unknown,2,Female,94.0,3,2,Sales executive,4,19479,8,11,"3,0",1,0,0,"1,0",6,0,5,1982,No,Unknown,Unknown,Unknown,Yes,6477.69,8.0
559,35.0,No,809.0,16.0,3,Unknown,1,Male,84.0,4,1,Laboratory technician,2,16479,0,13,"3,0",3,1,5,"3,0",5,0,3,1988,No,Travel Rarely,Medical,Married,Unknown,6477.69,6.0
560,29.0,No,1328.0,2.0,3,"94,0",3,Male,76.0,3,1,Research scientist,2,4956,0,23,"4,0",4,1,3,"3,0",5,0,4,1994,No,Travel Rarely,Life sciences,Married,No,6477.69,11.0
561,32.0,No,548.0,1.0,3,Unknown,2,Male,66.0,3,2,Research scientist,2,7346,1,17,"3,0",2,2,3,"3,0",10,0,9,1991,Yes,Travel Rarely,Life sciences,Unknown,No,6477.69,10.0
562,35.0,No,1214.0,1.0,3,Unknown,2,Male,30.0,2,1,Research scientist,3,26278,1,18,"3,0",1,0,3,"3,0",6,0,4,1988,No,Travel Rarely,Medical,Single,No,6477.69,6.0
563,56.0,No,798.0,7.0,3,"112,0",4,Male,66.0,1,3,Manufacturing director,4,21698,4,11,"3,0",1,0,3,"2,0",6,0,2,1967,Yes,Unknown,Unknown,Unknown,No,6477.69,37.0
564,28.0,No,120.0,4.0,3,"129,0",2,Male,43.0,3,2,Sales executive,3,8863,1,15,"3,0",2,0,3,"4,0",5,0,4,1995,Yes,Unknown,Medical,Unknown,Unknown,4221.0,5.0
565,25.0,Yes,240.0,5.0,3,"142,0",3,Male,46.0,2,2,Sales executive,3,26959,1,11,"3,0",4,0,1,"3,0",6,0,3,1998,Yes,Travel Rarely,Unknown,Single,Yes,6477.69,11.0
566,56.0,Yes,441.0,14.0,4,"161,0",2,Female,72.0,3,1,Research scientist,2,4510,9,18,"3,0",1,3,2,"3,0",5,4,3,1967,Yes,Unknown,Life sciences,Unknown,Unknown,4963.0,7.0
567,26.0,No,841.0,6.0,3,"164,0",3,Female,46.0,2,1,Research scientist,2,23300,1,19,"3,0",3,0,3,"2,0",5,4,3,1997,No,Unknown,Unknown,Married,Unknown,6477.69,5.0
568,32.0,Yes,1033.0,9.0,3,"190,0",1,Female,41.0,3,1,Laboratory technician,1,10224,7,22,"4,0",1,0,2,"4,0",5,0,4,1991,No,Unknown,Medical,Unknown,No,4200.0,11.0
569,30.0,No,798.0,18.0,3,"194,0",1,Female,75.0,3,1,Research scientist,3,23910,1,14,"3,0",3,0,4,"2,0",5,0,4,1993,Yes,Travel Rarely,Life sciences,Single,No,6477.69,11.0
570,50.0,No,1452.0,11.0,3,"226,0",3,Female,53.0,3,5,Manager,2,17053,3,15,"3,0",2,0,5,"3,0",5,4,4,1973,No,Travel Rarely,Unknown,Unknown,Unknown,6477.69,11.0
571,32.0,No,120.0,6.0,5,"231,0",3,Male,43.0,3,1,Research scientist,3,12430,3,20,"4,0",1,0,2,"3,0",5,1,4,1991,No,Unknown,Life sciences,Unknown,No,6477.69,8.0
572,45.0,No,1268.0,4.0,2,"240,0",3,Female,30.0,3,2,Sales executive,1,6319,4,11,"3,0",1,1,3,"4,0",5,0,3,1978,No,Travel Rarely,Unknown,Unknown,Unknown,5006.0,9.0
573,43.0,No,798.0,7.0,3,"262,0",4,Male,37.0,4,1,Research scientist,4,5228,4,14,"3,0",4,3,3,"4,0",5,2,2,1980,Yes,Unknown,Unknown,Divorced,No,6477.69,7.0
574,29.0,Yes,121.0,27.0,3,"283,0",2,Female,35.0,3,3,Sales executive,4,24525,1,22,"4,0",4,3,3,"2,0",10,1,9,1994,Yes,Unknown,Marketing,Married,Unknown,7639.0,10.0
575,31.0,No,798.0,1.0,4,"308,0",3,Male,90.0,1,2,Manufacturing director,3,4381,0,12,"3,0",4,1,2,"3,0",5,1,4,1992,Yes,Non Travel,Medical,Unknown,Unknown,6477.69,6.0
576,33.0,Yes,813.0,14.0,3,"325,0",3,Male,58.0,3,1,Laboratory technician,4,22149,5,13,"3,0",3,1,2,"1,0",5,0,4,1990,No,Unknown,Unknown,Married,Yes,6477.69,8.0
577,31.0,Yes,307.0,29.0,2,"355,0",3,Male,71.0,2,1,Laboratory technician,2,11652,0,11,"3,0",2,0,2,"4,0",5,1,4,1992,Yes,Unknown,Unknown,Unknown,No,6477.69,11.0
578,37.0,No,228.0,6.0,4,"378,0",3,Male,66.0,3,2,Sales executive,4,22825,4,14,"3,0",2,1,5,"4,0",5,0,1,1986,Yes,Unknown,Unknown,Unknown,No,6502.0,11.0
579,50.0,No,797.0,4.0,1,Unknown,1,Male,96.0,3,5,Research director,2,15815,3,14,"3,0",1,2,4,"2,0",10,1,6,1973,No,Unknown,Unknown,Divorced,No,6477.69,28.0
580,42.0,No,555.0,26.0,3,Unknown,3,Female,77.0,3,4,Sales executive,2,14864,5,14,"3,0",4,1,2,"3,0",20,4,8,1981,Yes,Travel Frequently,Unknown,Married,Unknown,13525.0,11.0
581,27.0,No,1377.0,2.0,3,Unknown,4,Male,74.0,3,2,Sales executive,3,5242,1,11,"3,0",1,0,3,"3,0",5,0,4,1996,Yes,Unknown,Unknown,Unknown,Yes,6477.69,5.0
582,27.0,No,210.0,1.0,1,"449,0",3,Male,73.0,3,2,Sales executive,2,22107,0,13,"3,0",4,1,0,"3,0",5,1,4,1996,Yes,Non Travel,Marketing,Unknown,Yes,6349.0,11.0
583,41.0,No,483.0,6.0,3,"466,0",4,Male,66.0,2,2,Manufacturing director,2,10110,6,15,"3,0",4,0,3,"3,0",5,1,2,1982,Yes,Travel Rarely,Unknown,Single,Yes,6477.69,11.0
584,37.0,No,921.0,10.0,3,"486,0",3,Female,98.0,3,1,Laboratory technician,1,17663,6,20,"4,0",2,1,3,"3,0",5,0,3,1986,Yes,Travel Rarely,Medical,Unknown,No,6477.69,11.0
585,40.0,Yes,575.0,7.0,2,"492,0",22,Male,68.0,2,2,Sales executive,3,6110,2,12,"3,0",1,2,6,"3,0",6,1,0,1983,Yes,Unknown,Unknown,Unknown,Yes,6380.0,8.0
586,55.0,No,1311.0,2.0,3,"505,0",3,Female,97.0,3,4,Manager,4,23258,2,13,"3,0",3,0,2,"3,0",5,1,2,1968,No,Unknown,Unknown,Single,Yes,6477.69,11.0
587,26.0,Yes,575.0,3.0,1,"510,0",3,Male,73.0,3,1,Research scientist,1,6582,0,22,"4,0",3,0,2,"3,0",6,0,4,1997,Yes,Travel Frequently,Unknown,Unknown,Unknown,3102.0,11.0
588,40.0,No,759.0,2.0,2,Unknown,4,Female,46.0,3,2,Sales executive,2,22553,7,12,"3,0",3,2,5,"3,0",5,1,3,1983,Yes,Travel Rarely,Marketing,Divorced,Unknown,6477.69,11.0
589,25.0,No,891.0,4.0,2,"527,0",2,Female,99.0,2,2,Sales executive,4,12090,1,11,"3,0",2,0,3,"3,0",5,1,3,1998,No,Unknown,Unknown,Single,Yes,6477.69,5.0
590,30.0,No,1082.0,12.0,3,Unknown,2,Female,83.0,3,2,Sales executive,3,19558,0,11,"3,0",2,0,6,"3,0",5,4,4,1993,Yes,Unknown,Unknown,Single,No,6477.69,11.0
591,52.0,No,319.0,7.0,3,Unknown,4,Male,66.0,2,3,Manufacturing director,3,19609,2,14,"3,0",3,0,4,"3,0",5,0,4,1971,No,Travel Rarely,Unknown,Married,Unknown,6477.69,11.0
592,42.0,No,532.0,7.0,2,"547,0",1,Female,92.0,3,2,Research scientist,3,12932,2,11,"3,0",2,1,3,"3,0",5,0,2,1981,No,Travel Frequently,Unknown,Unknown,No,4556.0,19.0
593,30.0,No,317.0,2.0,3,"548,0",3,Female,43.0,1,2,Manufacturing director,4,24793,2,20,"4,0",3,0,2,"3,0",5,0,2,1993,Yes,Travel Rarely,Life sciences,Unknown,No,6477.69,11.0
594,35.0,No,144.0,22.0,3,"577,0",4,Male,46.0,1,1,Laboratory technician,3,19225,0,15,"3,0",3,0,2,"3,0",5,4,3,1988,No,Travel Rarely,Life sciences,Single,No,4230.0,11.0
595,31.0,No,688.0,7.0,3,Unknown,3,Male,44.0,2,3,Manager,4,25291,9,21,"4,0",3,1,3,"2,0",5,0,1,1992,Yes,Travel Rarely,Unknown,Divorced,Unknown,6477.69,10.0
596,35.0,No,195.0,1.0,3,Unknown,1,Female,80.0,3,2,Sales executive,3,6698,1,16,"3,0",4,0,3,"3,0",5,0,3,1988,Yes,Travel Rarely,Unknown,Single,Unknown,4859.0,5.0
597,25.0,No,622.0,13.0,1,Unknown,2,Male,40.0,3,1,Sales representative,3,26376,1,11,"3,0",3,0,1,"3,0",7,0,6,1998,Yes,Unknown,Unknown,Unknown,Unknown,6477.69,7.0
598,32.0,No,646.0,9.0,4,"679,0",1,Female,92.0,3,2,Research scientist,4,18089,1,12,"3,0",4,1,2,"3,0",6,0,5,1991,No,Travel Rarely,Unknown,Married,Unknown,6322.0,6.0
599,47.0,Yes,719.0,27.0,2,"785,0",2,Female,77.0,4,2,Sales executive,3,10339,4,12,"3,0",4,0,2,"3,0",5,1,3,1976,No,Unknown,Life sciences,Unknown,Yes,6477.69,8.0
600,30.0,No,1012.0,5.0,4,"861,0",2,Male,66.0,2,1,Research scientist,4,2373,9,12,"3,0",2,1,3,"2,0",5,0,3,1993,Yes,Travel Frequently,Life sciences,Divorced,No,6477.69,10.0
601,45.0,No,930.0,9.0,3,"864,0",4,Male,74.0,3,3,Sales executive,1,19239,4,12,"3,0",3,1,2,"3,0",5,0,2,1978,No,Unknown,Marketing,Divorced,Yes,10761.0,18.0
602,36.0,No,1278.0,8.0,3,"878,0",1,Male,77.0,2,1,Human resources,1,8635,0,21,"4,0",3,0,3,"3,0",5,0,3,1987,Yes,Travel Rarely,Life sciences,Unknown,Unknown,6477.69,11.0
603,31.0,No,1222.0,11.0,4,"895,0",4,Male,48.0,3,1,Research scientist,4,14871,3,19,"3,0",2,1,2,"3,0",6,0,2,1992,Yes,Unknown,Unknown,Unknown,Unknown,6477.69,11.0
604,37.0,No,1231.0,21.0,2,"900,0",3,Female,54.0,3,1,Sales representative,4,21222,5,15,"3,0",2,1,3,"3,0",5,0,0,1986,No,Travel Frequently,Medical,Married,Unknown,2973.0,11.0
605,39.0,No,1383.0,2.0,3,Unknown,4,Female,42.0,2,2,Human resources,4,7790,8,11,"3,0",3,2,2,"3,0",5,0,4,1984,No,Travel Rarely,Life sciences,Unknown,No,5204.0,13.0
606,42.0,No,462.0,14.0,2,"936,0",3,Female,68.0,2,2,Sales executive,3,7824,7,17,"3,0",1,0,6,"3,0",5,0,3,1981,Yes,Unknown,Unknown,Unknown,Unknown,6477.69,11.0
607,30.0,No,231.0,8.0,2,Unknown,3,Male,62.0,3,3,Sales executive,3,9977,5,11,"3,0",1,1,2,"4,0",8,7,7,1993,No,Travel Rarely,Unknown,Unknown,No,6477.69,11.0
608,50.0,No,798.0,1.0,2,"997,0",4,Male,66.0,3,4,Research director,4,6615,9,22,"3,0",3,1,1,"2,0",5,1,3,1973,Yes,Unknown,Medical,Divorced,No,17399.0,32.0
609,59.0,No,1089.0,1.0,2,"1048,0",2,Male,66.0,3,3,Manager,4,11038,3,14,"3,0",3,1,1,"1,0",6,0,4,1964,Yes,Travel Rarely,Unknown,Unknown,Yes,6477.69,14.0
610,54.0,No,1082.0,2.0,4,Unknown,3,Female,41.0,2,3,Sales executive,3,8392,6,11,"3,0",2,1,4,"3,0",9,7,0,1969,Yes,Unknown,Life sciences,Married,No,6477.69,13.0
611,56.0,No,1240.0,9.0,3,"1071,0",1,Female,63.0,3,1,Research scientist,3,12154,2,19,"3,0",2,1,4,"3,0",5,0,3,1967,No,Unknown,Medical,Married,No,6477.69,18.0
612,48.0,No,1262.0,1.0,4,"1116,0",1,Male,35.0,4,4,Manager,4,16154,2,22,"3,0",3,0,3,"2,0",5,2,1,1975,Yes,Unknown,Unknown,Single,No,16885.0,11.0
613,39.0,No,439.0,9.0,3,"1132,0",3,Male,70.0,3,2,Laboratory technician,2,8770,9,15,"3,0",3,0,2,"2,0",5,0,3,1984,No,Unknown,Life sciences,Single,No,6477.69,9.0
614,35.0,No,528.0,8.0,4,Unknown,3,Male,100.0,3,1,Human resources,3,7108,1,17,"3,0",2,0,2,"1,0",5,1,4,1988,Yes,Travel Rarely,Technical degree,Unknown,No,4323.0,6.0
615,42.0,No,647.0,4.0,4,"1171,0",2,Male,45.0,3,2,Sales executive,1,2253,7,13,"3,0",4,0,3,"3,0",6,1,5,1981,No,Travel Rarely,Marketing,Single,No,5155.0,11.0
616,44.0,Yes,1097.0,10.0,4,"1200,0",3,Male,96.0,3,1,Research scientist,3,10826,1,11,"3,0",3,0,4,"3,0",6,0,2,1979,No,Unknown,Unknown,Single,Yes,2936.0,6.0
617,29.0,No,942.0,15.0,1,"1202,0",2,Female,69.0,1,1,Research scientist,4,26933,0,18,"3,0",1,1,2,"2,0",5,1,3,1994,No,Travel Rarely,Unknown,Married,Yes,6477.69,6.0
618,33.0,No,147.0,2.0,3,Unknown,2,Male,99.0,3,1,Human resources,3,8429,1,13,"3,0",4,1,2,"3,0",5,1,4,1990,Yes,Unknown,Human resources,Unknown,No,6477.69,5.0
619,54.0,No,966.0,1.0,4,"1245,0",4,Female,53.0,3,3,Manufacturing director,3,9659,7,17,"3,0",1,1,2,"1,0",5,1,4,1969,No,Travel Frequently,Unknown,Unknown,No,6477.69,33.0
620,46.0,No,168.0,4.0,2,"1280,0",4,Female,33.0,2,5,Manager,2,9946,2,14,"3,0",3,1,2,"3,0",11,0,8,1977,Yes,Unknown,Unknown,Married,Unknown,18789.0,11.0
621,30.0,No,798.0,9.0,2,Unknown,3,Female,72.0,3,2,Manufacturing director,3,12858,7,18,"3,0",3,0,3,"3,0",8,1,7,1993,Yes,Non Travel,Medical,Single,Yes,6477.69,10.0
622,32.0,Yes,1089.0,7.0,2,"1309,0",4,Male,79.0,3,2,Laboratory technician,3,22845,1,18,"3,0",1,1,3,"3,0",10,1,1,1991,Yes,Travel Rarely,Life sciences,Unknown,Unknown,4883.0,11.0
623,40.0,Yes,299.0,25.0,4,Unknown,4,Male,57.0,2,3,Sales executive,2,17235,2,12,"3,0",3,0,2,"3,0",5,1,0,1983,Yes,Unknown,Unknown,Single,Yes,6477.69,9.0
624,34.0,No,999.0,26.0,1,"1374,0",1,Female,92.0,2,1,Research scientist,3,15891,1,20,"4,0",3,3,2,"3,0",5,0,0,1989,Yes,Non Travel,Unknown,Divorced,No,2029.0,5.0
625,39.0,No,1498.0,21.0,4,"1390,0",1,Male,44.0,2,2,Sales executive,4,3567,3,12,"3,0",4,2,2,"4,0",5,1,4,1984,No,Travel Rarely,Unknown,Married,Unknown,6477.69,8.0
626,37.0,No,1439.0,4.0,1,Unknown,3,Male,54.0,3,1,Research scientist,3,5182,7,15,"3,0",4,0,2,"3,0",6,1,3,1986,No,Unknown,Unknown,Married,Yes,2996.0,8.0
627,33.0,No,1111.0,7.0,1,"1395,0",41,Male,61.0,3,2,Sales executive,4,19293,6,13,"3,0",1,0,2,"4,0",5,1,2,1990,Yes,Unknown,Life sciences,Married,Unknown,6477.69,8.0
